block_idx,sample_idx,i,q
1,585,-4,-8
1,586,1,-1
1,587,6,6
1,588,11,13
1,589,16,-9
1,590,21,-2
1,591,26,5
1,592,31,12
1,593,-27,-10
1,594,-22,-3
1,595,-17,4
1,596,-12,11
1,597,-7,-11
1,598,-2,-4
1,599,3,3
1,600,8,10
1,601,13,-12
1,602,18,-5
1,603,23,2
1,604,28,9
1,605,-30,-13
1,606,-25,-6
1,607,-20,1
1,608,-15,8
1,609,-10,-14
1,610,-5,-7
1,611,0,0
1,612,5,7
1,613,10,14
1,614,15,-8
1,615,20,-1
1,616,25,6
1,617,30,13
1,618,-28,-9
1,619,-23,-2
1,620,-18,5
1,621,-13,12
1,622,-8,-10
1,623,-3,-3
1,624,2,4
1,625,7,11
1,626,12,-11
1,627,17,-4
1,628,22,3
1,629,27,10
1,630,-31,-12
1,631,-26,-5
1,632,-21,2
1,633,-16,9
1,634,-11,-13
1,635,-6,-6
1,636,-1,1
1,637,4,8
1,638,9,-14
1,639,14,-7
1,640,19,0
1,641,24,7
1,642,29,14
1,643,-29,-8
1,644,-24,-1
1,645,-19,6
1,646,-14,13
1,647,-9,-9
1,648,-4,-2
1,649,1,5
1,650,6,12
1,651,11,-10
1,652,16,-3
1,653,21,4
1,654,26,11
1,655,31,-11
1,656,-27,-4
1,657,-22,3
1,658,-17,10
1,659,-12,-12
1,660,-7,-5
1,661,-2,2
1,662,3,9
1,663,8,-13
1,664,13,-6
1,665,18,1
1,666,23,8
1,667,28,-14
1,668,-30,-7
1,669,-25,0
1,670,-20,7
1,671,-15,14
1,672,-10,-8
1,673,-5,-1
1,674,0,6
1,675,5,13
1,676,10,-9
1,677,15,-2
1,678,20,5
1,679,25,12
1,680,30,-10
1,681,-28,-3
1,682,-23,4
1,683,-18,11
1,684,-13,-11
1,685,-8,-4
1,686,-3,3
1,687,2,10
1,688,7,-12
1,689,12,-5
1,690,17,2
1,691,22,9
1,692,27,-13
1,693,-31,-6
1,694,-26,1
1,695,-21,8
1,696,-16,-14
1,697,-11,-7
1,698,-6,0
1,699,-1,7
1,700,4,14
1,701,9,-8
1,702,14,-1
1,703,19,6
1,704,24,13
1,705,29,-9
1,706,-29,-2
1,707,-24,5
1,708,-19,12
1,709,-14,-10
1,710,-9,-3
1,711,-4,4
1,712,1,11
1,713,6,-11
1,714,11,-4
1,715,16,3
1,716,21,10
1,717,26,-12
1,718,31,-5
1,719,-27,2
1,720,-22,9
1,721,-17,-13
1,722,-12,-6
1,723,-7,1
1,724,-2,8
1,725,3,-14
1,726,8,-7
1,727,13,0
1,728,18,7
1,729,23,14
1,730,28,-8
1,731,-30,-1
1,732,-25,6
1,733,-20,13
1,734,-15,-9
1,735,-10,-2
1,736,-5,5
1,737,0,12
1,738,5,-10
1,739,10,-3
1,740,15,4
1,741,20,11
1,742,25,-11
1,743,30,-4
1,744,-28,3
1,745,-23,10
1,746,-18,-12
1,747,-13,-5
1,748,-8,2
1,749,-3,9
1,750,2,-13
1,751,7,-6
1,752,12,1
1,753,17,8
1,754,22,-14
1,755,27,-7
1,756,-31,0
1,757,-26,7
1,758,-21,14
1,759,-16,-8
1,760,-11,-1
1,761,-6,6
1,762,-1,13
1,763,4,-9
1,764,9,-2
1,765,14,5
1,766,19,12
1,767,24,-10
1,768,29,-3
1,769,-29,4
1,770,-24,11
1,771,-19,-11
1,772,-14,-4
1,773,-9,3
1,774,-4,10
1,775,1,-12
1,776,6,-5
1,777,11,2
1,778,16,9
1,779,21,-13
1,780,26,-6
1,781,31,1
1,782,-27,8
1,783,-22,-14
1,784,-17,-7
1,785,-12,0
1,786,-7,7
1,787,-2,14
1,788,3,-8
1,789,8,-1
1,790,13,6
1,791,18,13
1,792,23,-9
1,793,28,-2
1,794,-30,5
1,795,-25,12
1,796,-20,-10
1,797,-15,-3
1,798,-10,4
1,799,-5,11
1,800,0,-11
1,801,5,-4
1,802,10,3
1,803,15,10
1,804,20,-12
1,805,25,-5
1,806,30,2
1,807,-28,9
1,808,-23,-13
1,809,-18,-6
1,810,-13,1
1,811,-8,8
1,812,-3,-14
1,813,2,-7
1,814,7,0
1,815,12,7
1,816,17,14
1,817,22,-8
1,818,27,-1
1,819,-31,6
1,820,-26,13
1,821,-21,-9
1,822,-16,-2
1,823,-11,5
1,824,-6,12
1,825,-1,-10
1,826,4,-3
1,827,9,4
1,828,14,11
1,829,19,-11
1,830,24,-4
1,831,29,3
1,832,-29,10
1,833,-24,-12
1,834,-19,-5
1,835,-14,2
1,836,-9,9
1,837,-4,-13
1,838,1,-6
1,839,6,1
1,840,11,8
1,841,16,-14
1,842,21,-7
1,843,26,0
1,844,31,7
1,845,-27,14
1,846,-22,-8
1,847,-17,-1
1,848,-12,6
1,849,-7,13
1,850,-2,-9
1,851,3,-2
1,852,8,5
1,853,13,12
1,854,18,-10
1,855,23,-3
1,856,28,4
1,857,-30,11
1,858,-25,-11
1,859,-20,-4
1,860,-15,3
1,861,-10,10
1,862,-5,-12
1,863,0,-5
1,864,5,2
1,865,10,9
1,866,15,-13
1,867,20,-6
1,868,25,1
1,869,30,8
1,870,-28,-14
1,871,-23,-7
1,872,-18,0
1,873,-13,7
1,874,-8,14
1,875,-3,-8
1,876,2,-1
1,877,7,6
1,878,12,13
1,879,17,-9
1,880,22,-2
1,881,27,5
1,882,-31,12
1,883,-26,-10
1,884,-21,-3
1,885,-16,4
1,886,-11,11
1,887,-6,-11
1,888,-1,-4
1,889,4,3
1,890,9,10
1,891,14,-12
1,892,19,-5
1,893,24,2
1,894,29,9
1,895,-29,-13
1,896,-24,-6
1,897,-19,1
1,898,-14,8
1,899,-9,-14
1,900,-4,-7
1,901,1,0
1,902,6,7
1,903,11,14
1,904,16,-8
1,905,21,-1
1,906,26,6
1,907,31,13
1,908,-27,-9
1,909,-22,-2
1,910,-17,5
1,911,-12,12
1,912,-7,-10
1,913,-2,-3
1,914,3,4
1,915,8,11
1,916,13,-11
1,917,18,-4
1,918,23,3
1,919,28,10
1,920,-30,-12
1,921,-25,-5
1,922,-20,2
1,923,-15,9
1,924,-10,-13
1,925,-5,-6
1,926,0,1
1,927,5,8
1,928,10,-14
1,929,15,-7
1,930,20,0
1,931,25,7
1,932,30,14
1,933,-28,-8
1,934,-23,-1
1,935,-18,6
1,936,-13,13
1,937,-8,-9
1,938,-3,-2
1,939,2,5
1,940,7,12
1,941,12,-10
1,942,17,-3
1,943,22,4
1,944,27,11
1,945,-31,-11
1,946,-26,-4
1,947,-21,3
1,948,-16,10
1,949,-11,-12
1,950,-6,-5
1,951,-1,2
1,952,4,9
1,953,9,-13
1,954,14,-6
1,955,19,1
1,956,24,8
1,957,29,-14
1,958,-29,-7
1,959,-24,0
1,960,-19,7
1,961,-14,14
1,962,-9,-8
1,963,-4,-1
1,964,1,6
1,965,6,13
1,966,11,-9
1,967,16,-2
1,968,21,5
1,969,26,12
1,970,31,-10
1,971,-27,-3
1,972,-22,4
1,973,-17,11
1,974,-12,-11
1,975,-7,-4
1,976,-2,3
1,977,3,10
1,978,8,-12
1,979,13,-5
1,980,18,2
1,981,23,9
1,982,28,-13
1,983,-30,-6
1,984,-25,1
1,985,-20,8
1,986,-15,-14
1,987,-10,-7
1,988,-5,0
1,989,0,7
1,990,5,14
1,991,10,-8
1,992,15,-1
1,993,20,6
1,994,25,13
1,995,30,-9
1,996,-28,-2
1,997,-23,5
1,998,-18,12
1,999,-13,-10
1,1000,-8,-3
1,1001,-3,4
1,1002,2,11
1,1003,7,-11
1,1004,12,-4
1,1005,17,3
1,1006,22,10
1,1007,27,-12
1,1008,-31,-5
1,1009,-26,2
1,1010,-21,9
1,1011,-16,-13
1,1012,-11,-6
1,1013,-6,1
1,1014,-1,8
1,1015,4,-14
1,1016,9,-7
1,1017,14,0
1,1018,19,7
1,1019,24,14
1,1020,29,-8
1,1021,-29,-1
1,1022,-24,6
1,1023,-19,13
